"Dolphin.ID","Observation.Date","birthdate","pregID","pregnant","lactID","lactating","cycID","cycling","age","mature","possiblycyc"
"COR",1999-06-13,1990-10-01,"0",0,"0",0,"0",0,8.69815195071869,"no",0
"COR",1999-06-15,1990-10-01,"0",0,"0",0,"0",0,8.70362765229295,"no",0
"COR",1999-06-16,1990-10-01,"0",0,"0",0,"0",0,8.70636550308008,"no",0
"COR",1999-06-24,1990-10-01,"0",0,"0",0,"0",0,8.72826830937714,"no",0
"COR",1999-07-11,1990-10-01,"0",0,"0",0,"0",0,8.77481177275838,"no",0
"COR",1999-08-23,1990-10-01,"0",0,"0",0,"0",0,8.89253935660506,"no",0
"COR",1999-11-01,1990-10-01,"0",0,"0",0,"0",0,9.08418891170431,"no",0
"COR",2000-06-08,1990-10-01,"0",0,"0",0,"0",0,9.68651608487338,"no",0
"COR",2000-07-12,1990-10-01,"0",0,"0",0,"0",0,9.77960301163587,"no",0
"COR",2000-09-27,1990-10-01,"0",0,"0",0,"0",0,9.99041752224504,"no",0
"COR",2001-06-28,1990-10-01,"0",0,"0",0,"0",0,10.7405886379192,"no",0
"COR",2001-07-01,1990-10-01,"0",0,"0",0,"0",0,10.7488021902806,"no",0
"COR",2001-07-06,1990-10-01,"0",0,"0",0,"0",0,10.7624914442163,"no",0
"COR",2001-07-07,1990-10-01,"0",0,"0",0,"0",0,10.7652292950034,"no",0
"COR",2001-07-11,1990-10-01,"0",0,"0",0,"0",0,10.776180698152,"no",0
"COR",2001-07-12,1990-10-01,"0",0,"0",0,"0",0,10.7789185489391,"no",0
"COR",2001-07-18,1990-10-01,"0",0,"0",0,"0",0,10.7953456536619,"no",0
"COR",2001-07-19,1990-10-01,"0",0,"0",0,"0",0,10.798083504449,"no",0
"COR",2001-07-20,1990-10-01,"0",0,"0",0,"0",0,10.8008213552361,"no",0
"COR",2001-07-25,1990-10-01,"0",0,"0",0,"0",0,10.8145106091718,"no",0
"COR",2001-07-26,1990-10-01,"0",0,"0",0,"0",0,10.8172484599589,"no",0
"COR",2001-08-02,1990-10-01,"0",0,"0",0,"0",0,10.8364134154689,"no",0
"COR",2001-08-07,1990-10-01,"0",0,"0",0,"0",0,10.8501026694045,"no",0
"COR",2001-08-20,1990-10-01,"0",0,"0",0,"0",0,10.8856947296372,"no",0
"COR",2001-08-23,1990-10-01,"0",0,"0",0,"0",0,10.8939082819986,"no",0
"COR",2001-08-28,1990-10-01,"0",0,"0",0,"0",0,10.9075975359343,"no",0
"COR",2001-09-04,1990-10-01,"0",0,"0",0,"0",0,10.9267624914442,"no",0
"COR",2001-09-11,1990-10-01,"0",0,"0",0,"0",0,10.9459274469541,"no",0
"COR",2001-09-25,1990-10-01,"0",0,"0",0,"0",0,10.984257357974,"no",0
"COR",2002-04-07,1990-10-01,"0",0,"0",0,"0",0,11.5154004106776,"yes",1
"COR",2002-05-07,1990-10-01,"0",0,"0",0,"KIC",1,11.5975359342916,"yes",1
"COR",2002-05-29,1990-10-01,"0",0,"0",0,"KIC",1,11.6577686516085,"yes",1
"COR",2002-06-21,1990-10-01,"0",0,"0",0,"KIC",1,11.7207392197125,"yes",1
"COR",2002-06-27,1990-10-01,"0",0,"0",0,"KIC",1,11.7371663244353,"yes",1
"COR",2002-07-01,1990-10-01,"0",0,"0",0,"KIC",1,11.7481177275838,"yes",1
"COR",2002-07-06,1990-10-01,"0",0,"0",0,"KIC",1,11.7618069815195,"yes",1
"COR",2002-07-09,1990-10-01,"0",0,"0",0,"KIC",1,11.7700205338809,"yes",1
"COR",2002-07-10,1990-10-01,"0",0,"0",0,"KIC",1,11.772758384668,"yes",1
"COR",2002-07-12,1990-10-01,"0",0,"0",0,"KIC",1,11.7782340862423,"yes",1
"COR",2002-07-16,1990-10-01,"0",0,"0",0,"KIC",1,11.7891854893908,"yes",1
"COR",2002-07-29,1990-10-01,"0",0,"0",0,"KIC",1,11.8247775496235,"yes",1
"COR",2002-08-01,1990-10-01,"0",0,"0",0,"KIC",1,11.8329911019849,"yes",1
"COR",2002-08-03,1990-10-01,"0",0,"0",0,"KIC",1,11.8384668035592,"yes",1
"COR",2002-08-08,1990-10-01,"0",0,"0",0,"KIC",1,11.8521560574949,"yes",1
"COR",2002-08-14,1990-10-01,"0",0,"0",0,"KIC",1,11.8685831622177,"yes",1
"COR",2002-08-19,1990-10-01,"0",0,"0",0,"KIC",1,11.8822724161533,"yes",1
"COR",2002-08-25,1990-10-01,"0",0,"0",0,"KIC",1,11.8986995208761,"yes",1
"COR",2002-09-04,1990-10-01,"0",0,"0",0,"KIC",1,11.9260780287474,"yes",1
"COR",2002-09-10,1990-10-01,"0",0,"0",0,"KIC",1,11.9425051334702,"yes",1
"COR",2002-09-11,1990-10-01,"0",0,"0",0,"KIC",1,11.9452429842574,"yes",1
"COR",2002-09-14,1990-10-01,"0",0,"0",0,"KIC",1,11.9534565366188,"yes",1
"COR",2002-09-18,1990-10-01,"0",0,"0",0,"KIC",1,11.9644079397673,"yes",1
"COR",2002-09-19,1990-10-01,"0",0,"0",0,"KIC",1,11.9671457905544,"yes",1
"COR",2002-09-29,1990-10-01,"0",0,"0",0,"KIC",1,11.9945242984257,"yes",1
"COR",2002-10-16,1990-10-01,"0",0,"0",0,"KIC",1,12.041067761807,"yes",1
"COR",2002-10-22,1990-10-01,"0",0,"0",0,"KIC",1,12.0574948665298,"yes",1
"COR",2002-10-26,1990-10-01,"0",0,"0",0,"KIC",1,12.0684462696783,"yes",1
"COR",2002-11-20,1990-10-01,"KIC",1,"0",0,"0",0,12.1368925393566,"yes",0
"COR",2002-12-06,1990-10-01,"KIC",1,"0",0,"0",0,12.1806981519507,"yes",0
"COR",2003-03-06,1990-10-01,"KIC",1,"0",0,"0",0,12.4271047227926,"yes",0
"COR",2003-03-14,1990-10-01,"KIC",1,"0",0,"0",0,12.4490075290897,"yes",0
"COR",2003-03-22,1990-10-01,"KIC",1,"0",0,"0",0,12.4709103353867,"yes",0
"COR",2003-04-23,1990-10-01,"KIC",1,"0",0,"0",0,12.5585215605749,"yes",0
"COR",2003-05-31,1990-10-01,"KIC",1,"0",0,"0",0,12.662559890486,"yes",0
"COR",2003-07-02,1990-10-01,"KIC",1,"0",0,"0",0,12.7501711156742,"yes",0
"COR",2003-07-03,1990-10-01,"KIC",1,"0",0,"0",0,12.7529089664613,"yes",0
"COR",2003-07-06,1990-10-01,"KIC",1,"0",0,"0",0,12.7611225188227,"yes",0
"COR",2003-07-08,1990-10-01,"KIC",1,"0",0,"0",0,12.766598220397,"yes",0
"COR",2003-07-10,1990-10-01,"KIC",1,"0",0,"0",0,12.7720739219713,"yes",0
"COR",2003-07-27,1990-10-01,"KIC",1,"0",0,"0",0,12.8186173853525,"yes",0
"COR",2003-08-09,1990-10-01,"KIC",1,"0",0,"0",0,12.8542094455852,"yes",0
"COR",2003-09-08,1990-10-01,"KIC",1,"0",0,"0",0,12.9363449691992,"yes",0
"COR",2003-09-19,1990-10-01,"KIC",1,"0",0,"0",0,12.9664613278576,"yes",0
"COR",2004-04-17,1990-10-01,"0",0,"KIC",1,"0",0,13.5441478439425,"yes",0
"COR",2004-06-05,1990-10-01,"0",0,"KIC",1,"0",0,13.678302532512,"yes",0
"COR",2004-07-09,1990-10-01,"0",0,"KIC",1,"0",0,13.7713894592745,"yes",0
"COR",2004-07-18,1990-10-01,"0",0,"KIC",1,"0",0,13.7960301163587,"yes",0
"COR",2004-07-19,1990-10-01,"0",0,"KIC",1,"0",0,13.7987679671458,"yes",0
"COR",2004-07-27,1990-10-01,"0",0,"KIC",1,"0",0,13.8206707734428,"yes",0
"COR",2004-07-30,1990-10-01,"0",0,"KIC",1,"0",0,13.8288843258042,"yes",0
"COR",2004-08-04,1990-10-01,"0",0,"KIC",1,"0",0,13.8425735797399,"yes",0
"COR",2004-08-09,1990-10-01,"0",0,"KIC",1,"0",0,13.8562628336756,"yes",0
"COR",2004-08-19,1990-10-01,"0",0,"KIC",1,"0",0,13.8836413415469,"yes",0
"COR",2004-08-26,1990-10-01,"0",0,"KIC",1,"0",0,13.9028062970568,"yes",0
"COR",2004-08-27,1990-10-01,"0",0,"KIC",1,"0",0,13.9055441478439,"yes",0
"COR",2004-09-03,1990-10-01,"0",0,"KIC",1,"0",0,13.9247091033539,"yes",0
"COR",2004-09-12,1990-10-01,"0",0,"KIC",1,"0",0,13.9493497604381,"yes",0
"COR",2004-09-13,1990-10-01,"0",0,"KIC",1,"0",0,13.9520876112252,"yes",0
"COR",2004-10-04,1990-10-01,"0",0,"KIC",1,"0",0,14.009582477755,"yes",0
"COR",2004-10-08,1990-10-01,"0",0,"KIC",1,"0",0,14.0205338809035,"yes",0
"COR",2004-10-11,1990-10-01,"0",0,"KIC",1,"0",0,14.0287474332649,"yes",0
"COR",2004-10-12,1990-10-01,"0",0,"KIC",1,"0",0,14.031485284052,"yes",0
"COR",2004-11-07,1990-10-01,"0",0,"KIC",1,"0",0,14.1026694045175,"yes",0
"COR",2004-11-09,1990-10-01,"0",0,"KIC",1,"0",0,14.1081451060917,"yes",0
"COR",2004-11-21,1990-10-01,"0",0,"KIC",1,"0",0,14.1409993155373,"yes",0
"COR",2004-11-26,1990-10-01,"0",0,"KIC",1,"0",0,14.154688569473,"yes",0
"COR",2004-12-01,1990-10-01,"0",0,"KIC",1,"0",0,14.1683778234086,"yes",0
"COR",2004-12-08,1990-10-01,"0",0,"KIC",1,"0",0,14.1875427789185,"yes",0
"COR",2005-03-27,1990-10-01,"0",0,"KIC",1,"0",0,14.4859685147159,"yes",0
"COR",2005-05-22,1990-10-01,"0",0,"KIC",1,"0",0,14.6392881587953,"yes",0
"COR",2005-07-02,1990-10-01,"0",0,"KIC",1,"0",0,14.7515400410678,"yes",0
"COR",2005-07-03,1990-10-01,"0",0,"KIC",1,"0",0,14.7542778918549,"yes",0
"COR",2005-07-08,1990-10-01,"0",0,"KIC",1,"0",0,14.7679671457906,"yes",0
"COR",2005-07-13,1990-10-01,"0",0,"KIC",1,"0",0,14.7816563997262,"yes",0
"COR",2005-07-26,1990-10-01,"0",0,"KIC",1,"0",0,14.8172484599589,"yes",0
"COR",2005-07-27,1990-10-01,"0",0,"KIC",1,"0",0,14.8199863107461,"yes",0
"COR",2005-07-31,1990-10-01,"0",0,"KIC",1,"0",0,14.8309377138946,"yes",0
"COR",2005-08-09,1990-10-01,"0",0,"KIC",1,"0",0,14.8555783709788,"yes",0
"COR",2005-08-28,1990-10-01,"0",0,"0",0,"0",0,14.9075975359343,"yes",1
"COR",2005-09-11,1990-10-01,"0",0,"0",0,"0",0,14.9459274469541,"yes",1
"COR",2005-10-03,1990-10-01,"0",0,"0",0,"0",0,15.006160164271,"yes",1
"COR",2005-10-05,1990-10-01,"0",0,"0",0,"0",0,15.0116358658453,"yes",1
"COR",2005-10-22,1990-10-01,"0",0,"0",0,"0",0,15.0581793292266,"yes",1
"COR",2006-05-13,1990-10-01,"0",0,"0",0,"0",0,15.6139630390144,"yes",1
"COR",2006-05-21,1990-10-01,"0",0,"0",0,"0",0,15.6358658453114,"yes",1
"COR",2006-05-28,1990-10-01,"0",0,"0",0,"0",0,15.6550308008214,"yes",1
"COR",2006-06-09,1990-10-01,"0",0,"0",0,"0",0,15.6878850102669,"yes",1
"COR",2006-06-12,1990-10-01,"0",0,"0",0,"0",0,15.6960985626283,"yes",1
"COR",2006-06-23,1990-10-01,"0",0,"0",0,"0",0,15.7262149212868,"yes",1
"COR",2006-06-30,1990-10-01,"0",0,"0",0,"0",0,15.7453798767967,"yes",1
"COR",2006-07-15,1990-10-01,"0",0,"0",0,"0",0,15.7864476386037,"yes",1
"COR",2006-07-16,1990-10-01,"0",0,"0",0,"0",0,15.7891854893908,"yes",1
"COR",2006-07-27,1990-10-01,"0",0,"0",0,"0",0,15.8193018480493,"yes",1
"COR",2006-07-30,1990-10-01,"0",0,"0",0,"0",0,15.8275154004107,"yes",1
"COR",2006-08-05,1990-10-01,"0",0,"0",0,"0",0,15.8439425051335,"yes",1
"COR",2006-08-14,1990-10-01,"0",0,"0",0,"0",0,15.8685831622177,"yes",1
"COR",2006-09-09,1990-10-01,"0",0,"0",0,"0",0,15.9397672826831,"yes",1
"COR",2006-09-14,1990-10-01,"0",0,"0",0,"0",0,15.9534565366188,"yes",1
"COR",2006-10-07,1990-10-01,"0",0,"0",0,"0",0,16.0164271047228,"yes",1
"COR",2006-10-08,1990-10-01,"0",0,"0",0,"0",0,16.0191649555099,"yes",1
"COR",2006-10-10,1990-10-01,"0",0,"0",0,"0",0,16.0246406570842,"yes",1
"COR",2006-10-12,1990-10-01,"0",0,"0",0,"0",0,16.0301163586585,"yes",1
"COR",2006-10-25,1990-10-01,"0",0,"0",0,"0",0,16.0657084188912,"yes",1
"COR",2006-11-08,1990-10-01,"0",0,"0",0,"0",0,16.104038329911,"yes",1
"COR",2007-06-12,1990-10-01,"0",0,"0",0,"GOA",1,16.6954140999316,"yes",1
"COR",2007-07-08,1990-10-01,"0",0,"0",0,"GOA",1,16.766598220397,"yes",1
"COR",2007-07-18,1990-10-01,"0",0,"0",0,"GOA",1,16.7939767282683,"yes",1
"COR",2007-07-25,1990-10-01,"0",0,"0",0,"GOA",1,16.8131416837782,"yes",1
"COR",2008-08-18,1990-10-01,"GOA",1,"0",0,"0",0,17.8809034907598,"yes",0
"COR",2009-07-07,1990-10-01,"0",0,"0",0,"OFS",1,18.7652292950034,"yes",1
"COR",2009-07-08,1990-10-01,"0",0,"0",0,"OFS",1,18.7679671457906,"yes",1
"COR",2009-08-07,1990-10-01,"0",0,"0",0,"OFS",1,18.8501026694045,"yes",1
"COR",2009-11-05,1990-10-01,"OFS",1,"0",0,"0",0,19.0965092402464,"yes",0
"COR",2009-12-11,1990-10-01,"OFS",1,"0",0,"0",0,19.1950718685832,"yes",0
"COR",2010-04-13,1990-10-01,"OFS",1,"0",0,"0",0,19.5318275154004,"yes",0
"COR",2010-05-18,1990-10-01,"OFS",1,"0",0,"0",0,19.62765229295,"yes",0
"COR",2010-06-03,1990-10-01,"OFS",1,"0",0,"0",0,19.6714579055441,"yes",0
"COR",2010-06-09,1990-10-01,"OFS",1,"0",0,"0",0,19.6878850102669,"yes",0
"COR",2010-10-07,1990-10-01,"0",0,"OFS",1,"0",0,20.0164271047228,"yes",0
"COR",2010-10-08,1990-10-01,"0",0,"OFS",1,"0",0,20.0191649555099,"yes",0
"COR",2010-11-01,1990-10-01,"0",0,"OFS",1,"0",0,20.0848733744011,"yes",0
"COS",1990-09-14,1962-11-01,"0",0,"0",0,"0",0,27.8685831622177,"yes",1
"COS",1991-07-24,1962-11-01,"0",0,"0",0,"OBS",1,28.72553045859,"yes",1
"COS",1991-08-15,1962-11-01,"0",0,"0",0,"OBS",1,28.7857631759069,"yes",1
"COS",1992-06-18,1962-11-01,"OBS",1,"0",0,"0",0,29.6290212183436,"yes",0
"COS",1992-10-31,1962-11-01,"0",0,"OBS",1,"0",0,29.9986310746064,"yes",0
"COS",1993-06-24,1962-11-01,"0",0,"0",0,"0",0,30.6447638603696,"yes",1
"COS",1994-04-19,1962-11-01,"0",0,"0",0,"0",0,31.4633812457221,"yes",1
"COU",1988-11-09,1958-11-01,"0",0,"0",0,"0",0,30.0232717316906,"yes",1
"COU",1988-11-26,1958-11-01,"0",0,"0",0,"0",0,30.0698151950719,"yes",1
"COU",1988-12-11,1958-11-01,"0",0,"0",0,"0",0,30.1108829568789,"yes",1
"COU",1990-10-15,1958-11-01,"0",0,"0",0,"0",0,31.9534565366188,"yes",1
"COU",1990-10-22,1958-11-01,"0",0,"0",0,"0",0,31.9726214921287,"yes",1
"COU",1990-11-10,1958-11-01,"0",0,"0",0,"0",0,32.0246406570842,"yes",1
"COU",1990-11-11,1958-11-01,"0",0,"0",0,"0",0,32.0273785078713,"yes",1
"COU",1990-11-19,1958-11-01,"0",0,"0",0,"0",0,32.0492813141684,"yes",1
"COU",1990-11-23,1958-11-01,"0",0,"0",0,"0",0,32.0602327173169,"yes",1
"COU",1990-11-24,1958-11-01,"0",0,"0",0,"0",0,32.062970568104,"yes",1
"COU",1990-11-25,1958-11-01,"0",0,"0",0,"0",0,32.0657084188912,"yes",1
"COU",1990-11-29,1958-11-01,"0",0,"0",0,"0",0,32.0766598220397,"yes",1
"COU",1990-12-08,1958-11-01,"0",0,"0",0,"0",0,32.1013004791239,"yes",1
"COU",1991-01-30,1958-11-01,"0",0,"0",0,"0",0,32.2464065708419,"yes",1
"COU",1991-03-03,1958-11-01,"0",0,"0",0,"0",0,32.3340177960301,"yes",1
"COU",1991-03-09,1958-11-01,"0",0,"0",0,"0",0,32.3504449007529,"yes",1
"COU",1991-03-11,1958-11-01,"0",0,"0",0,"0",0,32.3559206023272,"yes",1
"COU",1991-09-29,1958-11-01,"0",0,"0",0,"0",0,32.9089664613279,"yes",1
"CRB",2003-07-26,1988-11-01,"0",0,"0",0,"0",0,14.7296372347707,"yes",1
"CRB",2003-10-08,1988-11-01,"0",0,"0",0,"0",0,14.9322381930185,"yes",1
"CRB",2003-10-25,1988-11-01,"0",0,"0",0,"0",0,14.9787816563997,"yes",1
"CRB",2005-07-09,1988-11-01,"0",0,"0",0,"0",0,16.684462696783,"yes",1
"CRE",1988-05-10,1980-11-01,"0",0,"0",0,"0",0,7.52087611225188,"no",0
"CRE",1988-05-16,1980-11-01,"0",0,"0",0,"0",0,7.53730321697468,"no",0
"CRE",1988-05-18,1980-11-01,"0",0,"0",0,"0",0,7.54277891854894,"no",0
"CRE",1988-08-19,1980-11-01,"0",0,"0",0,"0",0,7.79739904175222,"no",0
"CRE",1988-09-19,1980-11-01,"0",0,"0",0,"0",0,7.88227241615332,"no",0
"CRE",1988-09-21,1980-11-01,"0",0,"0",0,"0",0,7.88774811772758,"no",0
"CRE",1988-12-07,1980-11-01,"0",0,"0",0,"0",0,8.09856262833676,"no",0
"CRE",1989-06-24,1980-11-01,"0",0,"0",0,"0",0,8.64339493497604,"no",0
"CRE",1991-05-15,1980-11-01,"0",0,"0",0,"0",0,10.5325119780972,"no",0
"CRE",1991-05-22,1980-11-01,"0",0,"0",0,"0",0,10.5516769336071,"no",0
"CRE",1991-07-28,1980-11-01,"0",0,"0",0,"0",0,10.735112936345,"no",0
"CRE",1991-08-10,1980-11-01,"0",0,"0",0,"0",0,10.7707049965777,"no",0
"CRE",1991-08-25,1980-11-01,"0",0,"0",0,"0",0,10.8117727583847,"no",0
"CRE",1991-09-22,1980-11-01,"0",0,"0",0,"0",0,10.8884325804244,"no",0
"CRE",1991-09-28,1980-11-01,"0",0,"0",0,"0",0,10.9048596851472,"no",0
"CRE",1991-10-17,1980-11-01,"0",0,"0",0,"0",0,10.9568788501027,"no",0
"CRE",1992-10-02,1980-11-01,"0",0,"0",0,"0",0,11.917864476386,"yes",1
"CRE",1992-10-20,1980-11-01,"0",0,"0",0,"0",0,11.9671457905544,"yes",1
"CRE",1992-10-31,1980-11-01,"0",0,"0",0,"0",0,11.9972621492129,"yes",1
"CRE",1992-11-01,1980-11-01,"0",0,"0",0,"0",0,12,"yes",1
"CRE",1993-07-01,1980-11-01,"0",0,"0",0,"0",0,12.662559890486,"yes",1
"CRE",1993-07-30,1980-11-01,"0",0,"0",0,"0",0,12.7419575633128,"yes",1
"CRE",1993-07-31,1980-11-01,"0",0,"0",0,"0",0,12.7446954140999,"yes",1
"CRE",1993-08-11,1980-11-01,"0",0,"0",0,"0",0,12.7748117727584,"yes",1
"CRE",1994-04-19,1980-11-01,"0",0,"0",0,"0",0,13.4620123203285,"yes",1
"CRE",1994-05-05,1980-11-01,"0",0,"0",0,"PEK",1,13.5058179329227,"yes",1
"CRE",1994-05-15,1980-11-01,"0",0,"0",0,"PEK",1,13.533196440794,"yes",1
"CRE",1994-06-08,1980-11-01,"0",0,"0",0,"PEK",1,13.5989048596851,"yes",1
"CRE",1994-06-17,1980-11-01,"0",0,"0",0,"PEK",1,13.6235455167693,"yes",1
"CRE",1994-08-03,1980-11-01,"0",0,"0",0,"PEK",1,13.7522245037645,"yes",1
"CRE",1994-08-19,1980-11-01,"0",0,"0",0,"PEK",1,13.7960301163587,"yes",1
"CRE",1994-09-18,1980-11-01,"0",0,"0",0,"PEK",1,13.8781656399726,"yes",1
"CRE",1994-09-20,1980-11-01,"0",0,"0",0,"PEK",1,13.8836413415469,"yes",1
"CRE",1995-07-06,1980-11-01,"PEK",1,"0",0,"0",0,14.6748802190281,"yes",0
"CRE",1995-08-15,1980-11-01,"PEK",1,"0",0,"0",0,14.7843942505133,"yes",0
"CRE",1995-09-12,1980-11-01,"PEK",1,"0",0,"0",0,14.861054072553,"yes",0
"CRE",1995-09-24,1980-11-01,"PEK",1,"0",0,"0",0,14.8939082819986,"yes",0
"CRE",1996-07-20,1980-11-01,"0",0,"PEK",1,"0",0,15.7152635181383,"yes",0
"CRE",1996-08-02,1980-11-01,"0",0,"PEK",1,"0",0,15.750855578371,"yes",0
"CRE",1996-08-13,1980-11-01,"0",0,"PEK",1,"0",0,15.7809719370294,"yes",0
"CRE",1996-09-17,1980-11-01,"0",0,"PEK",1,"0",0,15.8767967145791,"yes",0
"CRE",1999-04-06,1980-11-01,"0",0,"0",0,"0",0,18.425735797399,"yes",1
"CRE",1999-04-22,1980-11-01,"0",0,"0",0,"0",0,18.4695414099932,"yes",1
"CRE",1999-04-30,1980-11-01,"0",0,"0",0,"0",0,18.4914442162902,"yes",1
"CRO",1985-05-09,1960-11-01,"0",0,"0",0,"FUD",1,24.517453798768,"yes",1
"CRO",1985-05-21,1960-11-01,"0",0,"0",0,"FUD",1,24.5503080082136,"yes",1
"CRO",1985-06-11,1960-11-01,"0",0,"0",0,"FUD",1,24.6078028747433,"yes",1
"CRO",1985-06-12,1960-11-01,"0",0,"0",0,"FUD",1,24.6105407255305,"yes",1
"CRO",1985-06-21,1960-11-01,"0",0,"0",0,"FUD",1,24.6351813826146,"yes",1
"CRO",1985-06-22,1960-11-01,"0",0,"0",0,"FUD",1,24.6379192334018,"yes",1
"CRO",1985-06-25,1960-11-01,"0",0,"0",0,"FUD",1,24.6461327857632,"yes",1
"CRO",1985-06-26,1960-11-01,"0",0,"0",0,"FUD",1,24.6488706365503,"yes",1
"CRO",1985-06-27,1960-11-01,"0",0,"0",0,"FUD",1,24.6516084873374,"yes",1
"CRO",1985-06-28,1960-11-01,"0",0,"0",0,"FUD",1,24.6543463381246,"yes",1
"CRO",1985-06-30,1960-11-01,"0",0,"0",0,"FUD",1,24.6598220396988,"yes",1
"CRO",1985-07-03,1960-11-01,"0",0,"0",0,"FUD",1,24.6680355920602,"yes",1
"CRO",1985-07-05,1960-11-01,"0",0,"0",0,"FUD",1,24.6735112936345,"yes",1
"CRO",1985-07-10,1960-11-01,"0",0,"0",0,"FUD",1,24.6872005475702,"yes",1
"CRO",1985-07-11,1960-11-01,"0",0,"0",0,"FUD",1,24.6899383983573,"yes",1
"CRO",1985-07-23,1960-11-01,"0",0,"0",0,"FUD",1,24.7227926078029,"yes",1
"CRO",1985-07-30,1960-11-01,"0",0,"0",0,"FUD",1,24.7419575633128,"yes",1
"CRO",1985-08-01,1960-11-01,"0",0,"0",0,"FUD",1,24.7474332648871,"yes",1
"CRO",1985-08-02,1960-11-01,"0",0,"0",0,"FUD",1,24.7501711156742,"yes",1
"CRO",1985-08-08,1960-11-01,"0",0,"0",0,"FUD",1,24.766598220397,"yes",1
"CRO",1985-08-09,1960-11-01,"0",0,"0",0,"FUD",1,24.7693360711841,"yes",1
"CRO",1985-08-12,1960-11-01,"0",0,"0",0,"FUD",1,24.7775496235455,"yes",1
"CRO",1985-08-14,1960-11-01,"0",0,"0",0,"FUD",1,24.7830253251198,"yes",1
"CRO",1985-08-15,1960-11-01,"0",0,"0",0,"FUD",1,24.7857631759069,"yes",1
"CRO",1985-08-22,1960-11-01,"0",0,"0",0,"FUD",1,24.8049281314168,"yes",1
"CRO",1985-08-23,1960-11-01,"0",0,"0",0,"FUD",1,24.807665982204,"yes",1
"CRO",1986-05-18,1960-11-01,"FUD",1,"0",0,"0",0,25.5414099931554,"yes",0
"CRO",1986-05-24,1960-11-01,"FUD",1,"0",0,"0",0,25.5578370978782,"yes",0
"CRO",1986-06-05,1960-11-01,"FUD",1,"0",0,"0",0,25.5906913073238,"yes",0
"CRO",1986-06-08,1960-11-01,"FUD",1,"0",0,"0",0,25.5989048596851,"yes",0
"CRO",1986-06-09,1960-11-01,"FUD",1,"0",0,"0",0,25.6016427104723,"yes",0
"CRO",1986-06-12,1960-11-01,"FUD",1,"0",0,"0",0,25.6098562628337,"yes",0
"CRO",1986-06-14,1960-11-01,"FUD",1,"0",0,"0",0,25.6153319644079,"yes",0
"CRO",1986-06-17,1960-11-01,"FUD",1,"0",0,"0",0,25.6235455167693,"yes",0
"CRO",1986-06-19,1960-11-01,"FUD",1,"0",0,"0",0,25.6290212183436,"yes",0
"CRO",1986-07-07,1960-11-01,"FUD",1,"0",0,"0",0,25.678302532512,"yes",0
"CRO",1986-07-09,1960-11-01,"FUD",1,"0",0,"0",0,25.6837782340862,"yes",0
"CRO",1986-07-11,1960-11-01,"FUD",1,"0",0,"0",0,25.6892539356605,"yes",0
"CRO",1986-07-12,1960-11-01,"FUD",1,"0",0,"0",0,25.6919917864476,"yes",0
"CRO",1986-07-29,1960-11-01,"FUD",1,"0",0,"0",0,25.7385352498289,"yes",0
"CRO",1986-08-01,1960-11-01,"FUD",1,"0",0,"0",0,25.7467488021903,"yes",0
"CRO",1986-08-05,1960-11-01,"FUD",1,"0",0,"0",0,25.7577002053388,"yes",0
"CRO",1986-08-06,1960-11-01,"FUD",1,"0",0,"0",0,25.7604380561259,"yes",0
"CRO",1986-08-07,1960-11-01,"FUD",1,"0",0,"0",0,25.7631759069131,"yes",0
"CRO",1986-08-10,1960-11-01,"FUD",1,"0",0,"0",0,25.7713894592745,"yes",0
"CRO",1986-08-14,1960-11-01,"FUD",1,"0",0,"0",0,25.782340862423,"yes",0
"CRO",1986-08-15,1960-11-01,"FUD",1,"0",0,"0",0,25.7850787132101,"yes",0
"CRO",1986-08-16,1960-11-01,"FUD",1,"0",0,"0",0,25.7878165639973,"yes",0
"CRO",1986-08-19,1960-11-01,"FUD",1,"0",0,"0",0,25.7960301163587,"yes",0
"CRO",1987-04-03,1960-11-01,"0",0,"FUD",1,"0",0,26.4175222450376,"yes",0
"CRO",1987-05-16,1960-11-01,"0",0,"0",0,"COO",1,26.5352498288843,"yes",1
"CRO",1987-05-18,1960-11-01,"0",0,"0",0,"COO",1,26.5407255304586,"yes",1
"CRO",1987-05-22,1960-11-01,"0",0,"0",0,"COO",1,26.5516769336071,"yes",1
"CRO",1987-06-02,1960-11-01,"0",0,"0",0,"COO",1,26.5817932922656,"yes",1
"CRO",1987-06-05,1960-11-01,"0",0,"0",0,"COO",1,26.590006844627,"yes",1
"CRO",1987-06-08,1960-11-01,"0",0,"0",0,"COO",1,26.5982203969884,"yes",1
"CRO",1987-06-13,1960-11-01,"0",0,"0",0,"COO",1,26.611909650924,"yes",1
"CRO",1987-06-24,1960-11-01,"0",0,"0",0,"COO",1,26.6420260095825,"yes",1
"CRO",1987-07-02,1960-11-01,"0",0,"0",0,"COO",1,26.6639288158795,"yes",1
"CRO",1987-07-17,1960-11-01,"0",0,"0",0,"COO",1,26.7049965776865,"yes",1
"CRO",1987-07-24,1960-11-01,"0",0,"0",0,"COO",1,26.7241615331964,"yes",1
"CRO",1987-08-11,1960-11-01,"0",0,"0",0,"COO",1,26.7734428473648,"yes",1
"CRO",1987-08-16,1960-11-01,"0",0,"0",0,"COO",1,26.7871321013005,"yes",1
"CRO",1987-08-17,1960-11-01,"0",0,"0",0,"COO",1,26.7898699520876,"yes",1
